,ABAB,ABCA,ABCB,ABCD,Total_Passes,High_pass_Ratio_Total,Low_pass_Ratio_Total,Smart_pass_Ratio_Total,High_pass_Ratio_Zone2,Low_pass_Ratio_Zone2,High_pass_Ratio_Zone3,Low_pass_Ratio_Zone3,High_pass_Ratio_Zone1,Low_pass_Ratio_Zone1,Backward Pass_Zone_1 Ratio,Backward Pass_Zone_2 Ratio,Backward Pass_Zone_3 Ratio,Forward Pass_Zone_1 Ratio,Forward Pass_Zone_2 Ratio,Forward Pass_Zone_3 Ratio,Side Pass_Zone_1 Ratio,Side Pass_Zone_2 Ratio,Side Pass_Zone_3 Ratio,Backward Pass Ratio,Forward Pass Ratio,Side Pass Ratio,Short Ratio,Middle Ratio,Long Ratio,average_pass_length,Total Shots,Far Shots Ratio,Middle Distance Shots Ratio Ratio,Near Shots Ratio,Connectivity
756---2565612,0.03755868544600939,0.10328638497652583,0.09859154929577464,0.7605633802816901,216,0.1388888888888889,0.8425925925925926,0.018518518518518517,0.045454545454545456,0.9363636363636364,0.22857142857142856,0.7142857142857143,0.23943661971830985,0.7605633802816901,0.027777777777777776,0.09259259259259259,0.018518518518518517,0.16203703703703703,0.18981481481481483,0.046296296296296294,0.1388888888888889,0.22685185185185186,0.09722222222222222,0.1388888888888889,0.39814814814814814,0.46296296296296297,0.37962962962962965,0.37037037037037035,0.25,21.939526021922884,2.0,0.5,0.0,0.5,4.582417582417582
756---2565618,0.026200873362445413,0.09170305676855896,0.09606986899563319,0.7860262008733624,232,0.16379310344827586,0.8275862068965517,0.008620689655172414,0.14942528735632185,0.8505747126436781,0.2714285714285714,0.7,0.08,0.92,0.021551724137931036,0.06465517241379311,0.09913793103448276,0.1336206896551724,0.13793103448275862,0.07758620689655173,0.16810344827586207,0.1724137931034483,0.125,0.1853448275862069,0.34913793103448276,0.46551724137931033,0.27155172413793105,0.23706896551724138,0.49137931034482757,31.508582518960157,8.0,0.375,0.0,0.625,6.824175824175824
756---2565631,0.0047169811320754715,0.04245283018867924,0.04716981132075472,0.9056603773584906,215,0.19534883720930232,0.7813953488372093,0.023255813953488372,0.0963855421686747,0.8795180722891566,0.20512820512820512,0.717948717948718,0.27956989247311825,0.7204301075268817,0.03255813953488372,0.07441860465116279,0.03255813953488372,0.1813953488372093,0.13023255813953488,0.023255813953488372,0.2186046511627907,0.1813953488372093,0.12558139534883722,0.13953488372093023,0.33488372093023255,0.5255813953488372,0.33488372093023255,0.3023255813953488,0.3627906976744186,24.969831595101272,6.0,0.3333333333333333,0.002325581395348837,0.16666666666666666,5.835164835164835
756---2565644,0.026200873362445413,0.06550218340611354,0.06550218340611354,0.8427947598253275,232,0.13793103448275862,0.8405172413793104,0.021551724137931036,0.07608695652173914,0.9021739130434783,0.18333333333333332,0.7666666666666667,0.175,0.825,0.034482758620689655,0.07758620689655173,0.09482758620689655,0.15948275862068967,0.16810344827586207,0.03879310344827586,0.15086206896551724,0.15086206896551724,0.125,0.20689655172413793,0.36637931034482757,0.4267241379310345,0.3706896551724138,0.3103448275862069,0.31896551724137934,25.905964591887724,7.0,0.2857142857142857,0.003078817733990148,0.0,5.17948717948718
756---2565652,0.0449438202247191,0.07865168539325842,0.08239700374531835,0.7940074906367042,270,0.16666666666666666,0.8222222222222222,0.011111111111111112,0.06716417910447761,0.917910447761194,0.1891891891891892,0.7837837837837838,0.29292929292929293,0.7070707070707071,0.02962962962962963,0.07407407407407407,0.014814814814814815,0.2,0.17777777777777778,0.022222222222222223,0.13703703703703704,0.24444444444444444,0.1,0.11851851851851852,0.4,0.48148148148148145,0.2777777777777778,0.3037037037037037,0.4185185185185185,25.972914407556353,5.0,0.4,0.0,0.6,7.545454545454546
756---2565666,0.03484320557491289,0.08362369337979095,0.08362369337979095,0.7979094076655052,290,0.19310344827586207,0.7689655172413793,0.03793103448275862,0.12987012987012986,0.8311688311688312,0.22033898305084745,0.6949152542372882,0.2987012987012987,0.7012987012987013,0.02413793103448276,0.08275862068965517,0.06206896551724138,0.12758620689655173,0.16551724137931034,0.034482758620689655,0.11379310344827587,0.2827586206896552,0.10689655172413794,0.16896551724137931,0.3275862068965517,0.503448275862069,0.30344827586206896,0.3,0.39655172413793105,27.167840795957463,8.0,0.375,0.0017241379310344827,0.125,7.621212121212121
756---2565674,0.010380622837370242,0.07958477508650519,0.07958477508650519,0.8304498269896193,292,0.1917808219178082,0.7945205479452054,0.0136986301369863,0.09923664122137404,0.8854961832061069,0.1917808219178082,0.7808219178082192,0.32954545454545453,0.6704545454545454,0.030821917808219176,0.10273972602739725,0.07191780821917808,0.1506849315068493,0.17465753424657535,0.0410958904109589,0.11986301369863013,0.17123287671232876,0.136986301369863,0.2054794520547945,0.3664383561643836,0.4280821917808219,0.3219178082191781,0.2910958904109589,0.386986301369863,25.4392512678466,5.0,0.4,0.0006849315068493151,0.4,7.871794871794871
756---2565683,0.03715170278637771,0.08359133126934984,0.08978328173374613,0.7894736842105263,326,0.1901840490797546,0.7944785276073619,0.015337423312883436,0.14193548387096774,0.8451612903225807,0.2777777777777778,0.6666666666666666,0.21367521367521367,0.7863247863247863,0.009202453987730062,0.0705521472392638,0.049079754601226995,0.1687116564417178,0.17177914110429449,0.03987730061349693,0.18098159509202455,0.2331288343558282,0.07668711656441718,0.12883435582822086,0.3803680981595092,0.49079754601226994,0.27300613496932513,0.3374233128834356,0.3895705521472393,25.94033759959734,2.0,0.0,0.003067484662576687,0.0,6.34065934065934
756---2565690,0.0449438202247191,0.1198501872659176,0.10112359550561797,0.7340823970037453,270,0.21481481481481482,0.7777777777777778,0.007407407407407408,0.14049586776859505,0.8512396694214877,0.16,0.82,0.3333333333333333,0.6666666666666666,0.02962962962962963,0.07407407407407407,0.044444444444444446,0.21481481481481482,0.17037037037037037,0.025925925925925925,0.12222222222222222,0.2037037037037037,0.11481481481481481,0.14814814814814814,0.4111111111111111,0.44074074074074077,0.29259259259259257,0.362962962962963,0.34444444444444444,24.859366459472447,5.0,0.4,0.0022222222222222222,0.0,5.230769230769231
756---2565706,0.018633540372670808,0.11801242236024845,0.11180124223602485,0.7515527950310559,164,0.21341463414634146,0.7804878048780488,0.006097560975609756,0.11864406779661017,0.864406779661017,0.2,0.8,0.29333333333333333,0.7066666666666667,0.03048780487804878,0.054878048780487805,0.07317073170731707,0.21951219512195122,0.1524390243902439,0.024390243902439025,0.2073170731707317,0.1524390243902439,0.08536585365853659,0.15853658536585366,0.39634146341463417,0.4451219512195122,0.3231707317073171,0.2865853658536585,0.3902439024390244,28.13541504210345,7.0,0.14285714285714285,0.004355400696864111,0.14285714285714285,4.333333333333333
756---2565714,0.03488372093023256,0.046511627906976744,0.046511627906976744,0.872093023255814,261,0.24521072796934865,0.7471264367816092,0.007662835249042145,0.1875,0.8046875,0.28,0.68,0.3055555555555556,0.6944444444444444,0.03065134099616858,0.0842911877394636,0.007662835249042145,0.19923371647509577,0.1685823754789272,0.01532567049808429,0.1839080459770115,0.23754789272030652,0.07279693486590039,0.12260536398467432,0.3831417624521073,0.4942528735632184,0.32567049808429116,0.31417624521072796,0.36015325670498083,25.9384922185378,2.0,0.0,0.0019157088122605363,0.5,7.56043956043956
756---2565722,0.024242424242424242,0.09696969696969697,0.09696969696969697,0.7818181818181819,168,0.2261904761904762,0.7678571428571429,0.005952380952380952,0.14285714285714285,0.8333333333333334,0.2653061224489796,0.7346938775510204,0.24675324675324675,0.7532467532467533,0.03571428571428571,0.047619047619047616,0.05357142857142857,0.20238095238095238,0.08333333333333333,0.05952380952380952,0.22023809523809523,0.11904761904761904,0.17857142857142858,0.13690476190476192,0.34523809523809523,0.5178571428571429,0.2619047619047619,0.32142857142857145,0.4166666666666667,26.80104364748662,4.0,0.0,0.005952380952380952,0.0,6.064102564102564
756---2565728,0.021621621621621623,0.07567567567567568,0.08108108108108109,0.8216216216216217,188,0.18085106382978725,0.776595744680851,0.0425531914893617,0.08860759493670886,0.8607594936708861,0.1590909090909091,0.7727272727272727,0.3076923076923077,0.676923076923077,0.047872340425531915,0.06914893617021277,0.09042553191489362,0.19148936170212766,0.18085106382978725,0.005319148936170213,0.10638297872340426,0.1702127659574468,0.13829787234042554,0.2074468085106383,0.3776595744680851,0.4148936170212766,0.3404255319148936,0.3351063829787234,0.324468085106383,26.580156047853507,6.0,0.16666666666666666,0.0008865248226950354,0.6666666666666666,5.362637362637362
756---2565743,0.042704626334519574,0.11387900355871886,0.10676156583629894,0.7366548042704626,284,0.14084507042253522,0.8450704225352113,0.014084507042253521,0.034482758620689655,0.9482758620689655,0.14,0.82,0.2457627118644068,0.7542372881355932,0.02464788732394366,0.1056338028169014,0.04225352112676056,0.20774647887323944,0.13028169014084506,0.03169014084507042,0.18309859154929578,0.17253521126760563,0.10211267605633803,0.17253521126760563,0.36971830985915494,0.45774647887323944,0.3204225352112676,0.39436619718309857,0.2852112676056338,23.789825878138817,3.0,0.3333333333333333,0.0,0.6666666666666666,6.32051282051282
756---2565753,0.08139534883720931,0.09302325581395349,0.09302325581395349,0.7325581395348837,261,0.13409961685823754,0.8582375478927203,0.007662835249042145,0.06779661016949153,0.923728813559322,0.22857142857142856,0.7428571428571429,0.17592592592592593,0.8240740740740741,0.007662835249042145,0.07662835249042145,0.011494252873563218,0.1839080459770115,0.1417624521072797,0.05363984674329502,0.2222222222222222,0.23371647509578544,0.06896551724137931,0.09578544061302682,0.3793103448275862,0.524904214559387,0.3065134099616858,0.36015325670498083,0.3333333333333333,23.122612426398064,1.0,0.0,0.0038314176245210726,0.0,4.166666666666667
756---2565762,0.04020100502512563,0.08040201005025126,0.08040201005025126,0.7989949748743719,202,0.19801980198019803,0.7970297029702971,0.0049504950495049506,0.18181818181818182,0.8181818181818182,0.22857142857142856,0.7428571428571429,0.2,0.8,0.04455445544554455,0.06930693069306931,0.039603960396039604,0.22772277227722773,0.16831683168316833,0.024752475247524754,0.17326732673267325,0.14356435643564355,0.10891089108910891,0.15346534653465346,0.4207920792079208,0.42574257425742573,0.27722772277227725,0.400990099009901,0.3217821782178218,25.729694417566254,1.0,0.0,0.0049504950495049506,0.0,4.131868131868132
756---2565775,0.014234875444839857,0.099644128113879,0.10320284697508897,0.7829181494661922,284,0.1795774647887324,0.8063380281690141,0.014084507042253521,0.11023622047244094,0.8818897637795275,0.22857142857142856,0.7285714285714285,0.2413793103448276,0.7586206896551724,0.02464788732394366,0.06338028169014084,0.017605633802816902,0.15492957746478872,0.15140845070422534,0.04225352112676056,0.1267605633802817,0.2323943661971831,0.18661971830985916,0.1056338028169014,0.3485915492957746,0.545774647887324,0.2852112676056338,0.323943661971831,0.3908450704225352,25.387024714916592,8.0,0.5,0.0008802816901408451,0.25,5.934065934065934
756---2565779,0.017241379310344827,0.10344827586206896,0.10775862068965517,0.771551724137931,235,0.2170212765957447,0.7829787234042553,0.0,0.10714285714285714,0.8928571428571429,0.391304347826087,0.6086956521739131,0.3,0.7,0.03829787234042553,0.13191489361702127,0.029787234042553193,0.20851063829787234,0.13617021276595745,0.02553191489361702,0.17872340425531916,0.20851063829787234,0.0425531914893617,0.2,0.3702127659574468,0.4297872340425532,0.25957446808510637,0.3021276595744681,0.43829787234042555,28.38630333037271,1.0,0.0,0.0,1.0,5.576923076923077
756---2565791,0.037914691943127965,0.0947867298578199,0.0995260663507109,0.7677725118483413,214,0.13551401869158877,0.8598130841121495,0.004672897196261682,0.09574468085106383,0.8936170212765957,0.14285714285714285,0.8571428571428571,0.17391304347826086,0.8260869565217391,0.056074766355140186,0.07009345794392523,0.018691588785046728,0.19158878504672897,0.14953271028037382,0.028037383177570093,0.1822429906542056,0.21962616822429906,0.08411214953271028,0.14485981308411214,0.3691588785046729,0.48598130841121495,0.40186915887850466,0.29906542056074764,0.29906542056074764,22.084568696454287,5.0,0.4,0.001869158878504673,0.2,6.197802197802198
756---2565803,0.044534412955465584,0.0728744939271255,0.07692307692307693,0.805668016194332,250,0.16,0.828,0.012,0.07692307692307693,0.9076923076923077,0.1875,0.7916666666666666,0.2916666666666667,0.7083333333333334,0.032,0.096,0.056,0.14,0.18,0.056,0.116,0.244,0.08,0.184,0.376,0.44,0.404,0.296,0.3,23.25187094433113,5.0,0.0,0.0032,0.2,5.208791208791209
756---2565809,0.0049261083743842365,0.08374384236453201,0.08866995073891626,0.8226600985221675,206,0.23300970873786409,0.7524271844660194,0.014563106796116505,0.13,0.84,0.30303030303030304,0.696969696969697,0.3424657534246575,0.6575342465753424,0.014563106796116505,0.09223300970873786,0.014563106796116505,0.21844660194174756,0.17475728155339806,0.043689320388349516,0.12135922330097088,0.21844660194174756,0.10194174757281553,0.12135922330097088,0.4368932038834951,0.441747572815534,0.4223300970873786,0.21844660194174756,0.3592233009708738,23.616569649301454,4.0,0.0,0.0036407766990291263,0.25,5.417582417582418
756---2565827,0.06827309236947791,0.08032128514056225,0.08032128514056225,0.7710843373493976,252,0.1626984126984127,0.8214285714285714,0.015873015873015872,0.16,0.81,0.10344827586206896,0.896551724137931,0.17886178861788618,0.8130081300813008,0.01984126984126984,0.05952380952380952,0.03571428571428571,0.21825396825396826,0.11904761904761904,0.007936507936507936,0.25,0.21825396825396826,0.07142857142857142,0.11507936507936507,0.34523809523809523,0.5396825396825397,0.3253968253968254,0.32142857142857145,0.3531746031746032,25.59854784834289,5.0,0.0,0.0023809523809523807,0.4,4.736263736263736
756---2565836,0.03763440860215054,0.10752688172043011,0.10752688172043011,0.7473118279569892,189,0.17989417989417988,0.8095238095238095,0.010582010582010581,0.046875,0.953125,0.3170731707317073,0.6341463414634146,0.21428571428571427,0.7857142857142857,0.031746031746031744,0.07407407407407407,0.005291005291005291,0.19576719576719576,0.09523809523809523,0.042328042328042326,0.21693121693121692,0.1693121693121693,0.1693121693121693,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.3544973544973545,0.2857142857142857,0.35978835978835977,24.401055227410964,4.0,0.0,0.0013227513227513227,0.75,5.782051282051282
756---2565843,0.06451612903225806,0.07661290322580645,0.0846774193548387,0.7741935483870968,251,0.1593625498007968,0.8167330677290837,0.02390438247011952,0.05319148936170213,0.925531914893617,0.2,0.7384615384615385,0.2391304347826087,0.7608695652173914,0.01593625498007968,0.09163346613545817,0.08764940239043825,0.18725099601593626,0.11952191235059761,0.06374501992031872,0.16334661354581673,0.16334661354581673,0.10756972111553785,0.1952191235059761,0.3705179282868526,0.4342629482071713,0.3705179282868526,0.30677290836653387,0.32270916334661354,25.77168909608655,6.0,0.5,0.00199203187250996,0.0,5.230769230769231
756---2565854,0.032846715328467155,0.09124087591240876,0.09124087591240876,0.7846715328467153,277,0.22021660649819494,0.7725631768953068,0.007220216606498195,0.13821138211382114,0.8536585365853658,0.33962264150943394,0.6415094339622641,0.25742574257425743,0.7425742574257426,0.021660649819494584,0.09386281588447654,0.02888086642599278,0.1588447653429603,0.11913357400722022,0.039711191335740074,0.18411552346570398,0.23104693140794225,0.12274368231046931,0.1444043321299639,0.3176895306859206,0.5379061371841155,0.34296028880866425,0.2490974729241877,0.40794223826714804,24.77226670162145,3.0,0.0,0.0012033694344163657,0.6666666666666666,6.56043956043956
756---2565864,0.05291005291005291,0.07407407407407407,0.08465608465608465,0.7883597883597884,192,0.265625,0.7135416666666666,0.020833333333333332,0.16,0.8133333333333334,0.3541666666666667,0.6041666666666666,0.3188405797101449,0.6811594202898551,0.005208333333333333,0.057291666666666664,0.052083333333333336,0.17708333333333334,0.16145833333333334,0.0625,0.17708333333333334,0.171875,0.13541666666666666,0.11458333333333333,0.4010416666666667,0.484375,0.3177083333333333,0.2864583333333333,0.3958333333333333,27.816494158073127,3.0,0.0,0.003472222222222222,0.3333333333333333,4.615384615384615
756---2565870,0.029556650246305417,0.08866995073891626,0.07881773399014778,0.8029556650246306,206,0.15048543689320387,0.8398058252427184,0.009708737864077669,0.04878048780487805,0.9512195121951219,0.1794871794871795,0.7692307692307693,0.23529411764705882,0.7647058823529411,0.02912621359223301,0.06310679611650485,0.019417475728155338,0.1941747572815534,0.13592233009708737,0.038834951456310676,0.18932038834951456,0.19902912621359223,0.13106796116504854,0.11165048543689321,0.36893203883495146,0.5194174757281553,0.32524271844660196,0.32038834951456313,0.35436893203883496,23.8955469040382,4.0,0.25,0.0036407766990291263,0.0,5.141025641025641
