uniqueTeamId,Air duel_Zone_1,Air duel_Zone_2,Air duel_Zone_3,Foul_Zone_1,Foul_Zone_2,Foul_Zone_3,Ground attacking duel_Zone_1,Ground attacking duel_Zone_2,Ground attacking duel_Zone_3,Ground defending duel_Zone_1,Ground defending duel_Zone_2,Ground defending duel_Zone_3,Ground loose ball duel_Zone_1,Ground loose ball duel_Zone_2,Ground loose ball duel_Zone_3,Touch_Zone_1,Touch_Zone_2,Touch_Zone_3,Acceleration,Air duel,Clearance,Foul,Goalkeeper leaving line,Ground attacking duel,Ground defending duel,Ground loose ball duel,Hand foul,Late card foul,Out of game foul,Protest,Simulation,Time lost foul,Touch,Violent Foul,Zone_1_Run,Zone_2_Run,Zone_3_Run,Backward Run,Forward Run,Side Run,Short Run,Middle Run,Long Run,average_acceleration_length,Forward_Runs_Zone_3
2447---2516846,9,28,10,2,7,3,9,50,46,58,25,12,14,19,18,16,27,15,14,47,29,12,0,105,95,51,2,0,0,0,0,0,58,0,2.0,8.0,4.0,0.0,14.0,0.0,3.0,7.0,4.0,29.703953622419053,4.0
2447---2516847,6,21,15,2,10,6,18,30,29,51,23,11,9,10,15,16,11,6,5,42,26,18,0,77,85,34,0,0,1,0,0,0,33,0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,28.128520017990205,0.0
2447---2516862,11,16,4,4,6,8,4,11,41,27,27,23,3,19,13,13,25,20,3,31,11,18,2,56,77,35,0,1,0,0,0,0,58,0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,23.775350523506983,1.0
2447---2516865,8,20,15,2,4,2,10,32,24,23,25,8,4,13,5,24,27,16,9,43,7,8,0,66,56,22,0,0,0,0,0,0,67,0,4.0,4.0,1.0,0.0,8.0,1.0,1.0,6.0,2.0,29.57683555478079,0.0
2447---2516881,18,18,11,2,3,1,7,18,34,26,22,9,9,13,13,9,21,13,11,47,11,6,1,59,57,35,0,0,0,0,0,0,43,0,2.0,6.0,3.0,0.0,10.0,1.0,4.0,5.0,2.0,23.135747752392867,2.0
2447---2516883,4,7,7,0,4,3,12,29,42,21,26,9,7,7,12,20,23,15,4,18,15,7,2,83,56,26,0,0,0,0,0,0,58,0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,43.405562081307046,0.0
2447---2516892,6,18,8,3,6,1,19,34,47,52,38,15,13,18,6,21,14,5,15,32,12,10,4,100,105,37,0,0,1,0,0,0,40,0,2.0,13.0,0.0,0.0,15.0,0.0,1.0,5.0,9.0,34.451787952969546,0.0
2447---2516903,15,25,12,2,4,5,8,37,46,24,18,14,6,17,13,17,21,17,6,52,7,11,1,91,56,36,0,0,0,0,0,0,55,0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,2.0,4.0,39.04015967059246,0.0
2447---2516911,7,22,22,0,7,4,10,19,45,11,17,20,9,20,28,20,36,22,7,51,2,11,1,74,48,57,0,0,0,0,0,0,78,0,2.0,2.0,3.0,0.0,5.0,2.0,3.0,3.0,1.0,25.986128166080167,1.0
2447---2516919,22,16,6,2,11,3,5,27,36,26,25,5,12,16,8,20,25,12,16,44,25,16,4,68,56,36,0,0,0,0,0,0,57,0,4.0,12.0,0.0,0.0,14.0,2.0,4.0,7.0,5.0,28.65174929365558,0.0
2447---2516929,12,21,7,4,4,5,8,17,38,57,33,13,21,19,23,20,23,14,8,40,18,13,2,63,103,63,0,0,0,0,0,0,57,0,0.0,8.0,0.0,0.0,6.0,2.0,3.0,2.0,3.0,24.855472280731544,0.0
2447---2516940,7,21,7,5,10,1,15,30,28,60,46,14,21,25,16,23,22,10,13,35,15,16,1,73,120,62,1,0,0,0,0,1,55,0,7.0,6.0,0.0,0.0,10.0,3.0,7.0,3.0,3.0,23.465046968502968,0.0
2447---2516947,7,21,8,3,1,2,13,24,51,19,22,22,15,16,21,13,21,24,9,36,5,6,0,88,63,52,1,0,0,0,0,0,58,0,3.0,5.0,1.0,0.0,7.0,2.0,4.0,4.0,1.0,21.835687923780405,0.0
2447---2516955,9,20,8,3,4,3,11,39,37,47,40,14,5,19,14,30,27,12,2,37,20,10,1,87,101,38,0,0,0,0,0,0,69,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,45.10230420347618,0.0
2447---2516965,13,26,16,3,10,3,7,26,32,42,35,9,7,16,8,22,19,17,8,55,19,16,4,65,86,31,2,0,0,0,0,1,58,0,2.0,5.0,1.0,0.0,8.0,0.0,5.0,3.0,0.0,19.276338339870073,1.0
2447---2516973,6,24,17,0,9,8,5,23,49,13,33,20,15,17,9,13,31,15,13,47,12,17,1,77,66,41,0,0,0,0,0,1,59,0,3.0,8.0,2.0,0.0,12.0,1.0,6.0,4.0,3.0,26.279686315364742,1.0
2447---2516982,6,6,4,1,4,2,10,26,21,29,14,4,14,11,6,14,10,1,6,16,18,7,0,57,47,31,0,0,0,0,0,0,25,0,2.0,3.0,1.0,0.0,5.0,1.0,2.0,2.0,2.0,28.402400192795852,0.0
2447---2516991,19,26,16,2,8,2,8,28,31,29,21,8,12,9,10,12,17,12,6,61,31,12,1,67,58,31,0,1,0,0,0,0,41,0,3.0,3.0,0.0,0.0,6.0,0.0,1.0,2.0,3.0,40.462746142367955,0.0
2447---2517004,16,16,8,3,4,3,12,26,37,55,29,16,12,16,16,15,15,15,7,40,10,10,0,75,100,44,0,0,0,0,0,0,45,0,3.0,4.0,0.0,0.0,7.0,0.0,2.0,2.0,3.0,31.48931910037199,0.0
2447---2517009,8,24,11,2,6,3,19,24,43,44,27,10,7,16,13,14,11,8,18,43,13,11,4,86,81,36,0,0,0,0,0,0,33,0,5.0,11.0,2.0,0.0,15.0,3.0,9.0,5.0,4.0,26.32004788283943,2.0
2447---2517022,14,21,10,3,2,4,12,28,33,31,20,3,5,27,9,27,23,3,1,45,13,9,1,73,54,41,0,0,0,0,0,0,53,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.291161281804605,0.0
2447---2517027,10,12,20,2,8,6,8,21,49,23,29,19,12,20,28,18,25,9,9,42,8,16,1,78,71,60,0,0,1,0,0,0,52,0,3.0,6.0,0.0,0.0,9.0,0.0,3.0,2.0,4.0,30.676466360236322,0.0
2447---2517037,6,12,7,2,2,3,7,21,45,26,20,13,8,16,4,11,24,8,5,25,11,7,3,73,59,28,0,0,0,0,0,0,43,0,1.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0,35.818500015415744,1.0
2449---2516744,9,17,6,4,14,3,29,29,15,62,38,11,10,13,5,27,12,10,2,32,27,21,1,73,111,28,1,0,1,0,0,0,49,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,27.792658696933707,0.0
2449---2516755,10,24,10,6,8,4,11,17,45,22,17,13,5,18,11,10,11,12,6,44,7,18,1,73,52,34,0,0,0,0,0,0,33,0,1.0,4.0,1.0,0.0,6.0,0.0,2.0,1.0,3.0,30.31716039303056,1.0
2449---2516761,4,27,1,3,7,4,21,34,21,35,34,4,7,7,4,18,21,8,8,32,6,14,3,76,73,18,0,0,0,0,0,0,47,0,1.0,5.0,2.0,0.0,8.0,0.0,5.0,2.0,1.0,20.281990044566232,2.0
2449---2516770,11,25,9,3,10,3,10,30,39,38,31,13,10,21,10,20,16,5,7,45,12,16,2,79,82,41,0,0,0,0,0,0,41,0,3.0,4.0,0.0,0.0,6.0,1.0,1.0,1.0,5.0,34.27660267295397,0.0
2449---2516779,12,16,3,1,6,5,17,31,30,37,25,8,7,16,11,15,16,6,8,31,14,12,5,78,70,34,1,0,0,1,0,0,37,0,1.0,5.0,2.0,0.0,4.0,4.0,4.0,2.0,2.0,27.94806683181094,0.0
2449---2516787,7,15,4,2,8,5,14,49,55,25,30,13,7,14,17,16,16,9,10,26,6,15,0,118,68,38,1,0,0,1,0,0,41,0,2.0,8.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,33.15387415366697,0.0
2449---2516797,4,22,7,2,11,4,7,30,30,27,31,12,15,23,4,16,11,6,1,33,9,17,3,67,70,42,1,0,1,0,0,0,33,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.88768766575115,0.0
2449---2516805,6,24,7,3,12,6,11,43,41,24,45,8,9,16,14,13,22,18,3,37,5,21,1,95,77,39,0,0,0,0,0,0,53,0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,34.12302280956786,0.0
2449---2516815,6,17,22,3,8,5,12,38,33,30,37,16,15,23,11,8,11,10,4,45,8,16,0,83,83,49,2,0,0,0,0,1,29,0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,31.61906375136966,0.0
2449---2516824,13,22,17,3,7,7,5,28,49,16,31,17,3,12,9,20,24,14,7,52,11,17,4,82,64,24,1,0,0,0,0,1,58,0,1.0,6.0,0.0,0.0,7.0,0.0,2.0,1.0,4.0,34.89042241516357,0.0
2449---2516832,19,17,9,1,8,2,4,33,35,15,33,8,20,17,11,28,29,14,14,45,18,11,6,72,56,48,0,0,0,0,0,0,71,0,1.0,7.0,6.0,0.0,11.0,3.0,9.0,2.0,3.0,22.258533960996118,3.0
2449---2516842,6,20,11,1,12,3,18,37,39,39,36,12,7,19,1,16,38,7,5,37,8,16,1,94,87,27,1,0,1,0,0,0,61,0,2.0,3.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,25.084014538555152,0.0
2449---2516847,15,21,6,4,8,6,11,23,51,29,30,18,15,10,9,18,17,11,7,42,10,18,1,85,77,34,1,0,2,1,0,0,46,0,2.0,5.0,0.0,0.0,6.0,1.0,3.0,2.0,2.0,28.97944495298274,0.0
2449---2516861,12,23,14,3,6,5,5,36,59,24,31,13,12,16,10,21,25,11,23,49,11,14,0,100,68,38,1,0,0,0,0,0,57,0,5.0,17.0,1.0,0.0,21.0,2.0,9.0,7.0,7.0,27.176789808988143,1.0
2449---2516868,5,9,9,0,5,4,16,38,40,45,34,9,17,12,14,24,25,6,4,23,14,9,0,94,88,43,0,0,0,1,0,0,55,0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,29.877382197701365,0.0
2449---2516878,9,23,9,4,4,3,10,28,40,34,28,12,10,19,7,15,16,5,5,41,11,11,4,78,74,36,1,0,0,0,0,0,36,0,2.0,2.0,1.0,0.0,5.0,0.0,1.0,4.0,0.0,24.646595008469895,1.0
2449---2516888,22,20,23,1,11,8,12,37,45,24,23,13,11,15,14,14,12,9,4,65,12,20,1,94,60,40,0,0,0,1,0,0,35,0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,30.411916450580357,0.0
2449---2516893,9,11,7,4,12,2,11,34,37,42,44,16,10,22,12,32,20,8,7,27,11,18,2,82,102,44,2,0,0,0,0,0,60,0,2.0,4.0,1.0,0.0,6.0,1.0,3.0,2.0,2.0,29.669101902111738,0.0
2449---2516906,10,23,4,4,8,7,13,40,50,34,33,22,10,8,9,18,9,4,9,37,18,19,3,103,89,27,0,0,0,0,0,0,31,0,3.0,5.0,1.0,0.0,9.0,0.0,1.0,1.0,7.0,35.07778122730903,1.0
2449---2516918,15,19,11,2,8,1,11,37,34,44,31,9,21,12,10,15,27,9,9,45,9,11,4,82,84,43,0,0,0,0,0,0,51,0,3.0,6.0,0.0,0.0,9.0,0.0,2.0,1.0,6.0,36.21877362865781,0.0
2449---2516923,12,15,6,6,7,3,15,26,42,33,20,7,14,14,10,22,26,14,10,33,16,16,4,83,60,38,0,0,0,1,0,0,62,0,3.0,7.0,0.0,0.0,10.0,0.0,2.0,0.0,8.0,33.65418172352081,0.0
2449---2516928,10,22,16,3,3,9,14,33,39,45,30,12,10,11,12,21,19,7,6,48,7,15,1,86,87,33,0,0,0,0,1,0,47,0,2.0,3.0,1.0,0.0,6.0,0.0,0.0,1.0,5.0,46.19902857661156,1.0
2449---2516941,18,26,24,2,10,6,15,39,47,38,49,21,16,19,19,9,25,7,7,68,25,18,5,101,108,54,0,1,0,0,0,0,41,0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0,5.0,42.3321417107379,0.0
2449---2516951,12,18,10,1,11,5,9,22,27,42,31,11,11,33,9,15,18,12,10,40,10,17,4,58,84,53,0,0,0,0,1,0,45,0,3.0,6.0,1.0,0.0,8.0,2.0,3.0,3.0,4.0,31.095360376551138,0.0
2449---2516959,13,24,7,3,12,1,3,33,30,27,41,6,4,14,7,17,7,9,2,44,10,16,2,66,74,25,0,0,0,0,0,0,33,0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,27.441365604108455,1.0
2449---2516970,19,13,20,4,9,5,19,21,32,51,36,15,20,40,19,24,18,10,14,52,19,18,1,72,102,79,0,0,1,0,0,0,52,0,3.0,7.0,4.0,0.0,12.0,2.0,7.0,3.0,4.0,24.527191303239224,3.0
2449---2516981,20,20,9,4,11,3,8,28,29,40,32,8,12,22,10,17,14,2,4,49,20,18,2,65,80,44,0,0,0,0,0,0,33,0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,31.167959968685413,0.0
2449---2516986,5,16,4,1,14,4,9,41,33,15,32,9,13,32,8,19,16,13,11,25,9,19,4,83,56,53,1,0,0,0,0,0,48,0,2.0,9.0,0.0,0.0,10.0,1.0,3.0,3.0,5.0,31.55648588477065,0.0
2449---2516998,28,33,35,3,7,4,18,61,21,55,37,22,18,23,20,31,22,10,5,96,20,14,5,100,114,61,0,0,0,0,0,0,63,0,4.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,32.48129628584396,0.0
2449---2517004,8,16,16,1,4,4,16,29,55,37,26,12,16,16,12,17,9,11,7,40,25,9,1,100,75,44,0,1,0,0,0,0,37,0,0.0,7.0,0.0,0.0,5.0,2.0,2.0,1.0,4.0,38.340498083570814,0.0
2449---2517011,12,23,20,7,10,5,9,41,43,23,38,8,15,16,8,28,19,9,25,55,15,22,4,93,69,39,1,0,0,0,0,0,56,0,4.0,17.0,4.0,0.0,22.0,3.0,11.0,9.0,5.0,23.872621621810225,3.0
2449---2517023,3,15,6,4,6,1,12,33,32,58,25,7,7,13,12,25,15,12,16,24,6,11,1,77,90,32,0,0,1,0,0,0,52,0,6.0,10.0,0.0,0.0,16.0,0.0,1.0,8.0,7.0,32.44058729783107,0.0
2449---2517033,17,26,13,1,4,4,8,24,36,30,25,7,25,23,17,22,19,9,10,56,12,9,3,68,62,65,0,1,0,1,0,1,50,0,1.0,7.0,2.0,0.0,10.0,0.0,1.0,3.0,6.0,34.7862859357401,2.0
2449---2517040,11,19,12,2,5,3,13,28,49,33,38,21,19,17,18,16,22,18,11,42,12,10,3,90,92,54,0,0,0,0,0,0,56,0,2.0,8.0,1.0,0.0,11.0,0.0,2.0,3.0,6.0,34.66699767645534,1.0
2450---2516745,24,27,20,2,11,4,12,20,21,26,26,7,10,19,8,24,16,7,5,71,33,17,2,53,59,37,0,1,0,0,0,0,47,0,1.0,3.0,1.0,0.0,5.0,0.0,2.0,1.0,2.0,30.66521139066453,1.0
2450---2516750,8,23,13,4,3,2,7,21,31,27,19,13,7,18,12,14,25,6,8,44,16,9,4,59,59,37,0,0,1,0,0,1,45,0,3.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,7.0,46.0646908547585,1.0
2450---2516763,14,29,11,1,11,1,12,11,24,45,25,3,15,11,13,22,17,5,2,54,19,13,0,47,73,39,0,0,0,0,0,0,44,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,29.802579920570192,0.0
2450---2516773,9,19,28,1,9,5,10,24,31,24,21,17,9,20,22,19,23,11,3,56,22,15,0,65,62,51,1,0,0,0,0,0,53,0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,29.800898689966573,0.0
2450---2516781,14,22,10,4,7,4,19,25,33,26,21,8,15,21,8,15,9,8,5,46,11,15,0,77,55,44,0,0,0,1,0,0,32,0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,28.53679770496662,0.0
2450---2516789,9,29,8,2,9,6,8,34,37,28,28,9,13,25,17,16,22,5,2,46,9,17,3,79,65,55,1,0,0,0,0,0,43,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,36.61497568119133,0.0
2450---2516800,15,24,20,5,5,3,5,32,46,33,20,4,18,14,11,13,16,6,12,59,22,13,0,83,57,43,1,0,0,0,0,0,35,0,5.0,5.0,2.0,0.0,11.0,1.0,5.0,4.0,3.0,26.21681031900385,2.0
2450---2516808,5,28,16,2,11,4,9,39,46,44,28,7,13,29,20,22,23,10,4,49,26,17,1,94,79,62,0,0,0,0,0,0,55,0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,28.938727843371204,0.0
2450---2516818,10,29,16,1,7,1,9,17,26,46,27,6,8,20,4,24,9,7,2,55,31,9,1,52,79,32,0,0,0,0,0,0,40,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,31.223072694825362,0.0
2450---2516822,17,22,22,0,8,5,7,22,33,26,34,8,15,32,11,17,25,10,8,61,12,13,0,62,68,58,0,0,0,0,0,0,52,0,1.0,5.0,2.0,0.0,7.0,1.0,1.0,5.0,2.0,29.60092005411545,1.0
2450---2516836,7,15,14,3,5,6,6,25,45,29,26,15,16,16,7,12,27,13,13,36,8,14,1,76,70,39,1,0,0,0,0,0,52,0,1.0,11.0,1.0,0.0,13.0,0.0,5.0,3.0,5.0,29.831315708459,1.0
2450---2516842,11,22,4,4,6,6,12,36,39,39,35,20,1,17,9,25,15,12,7,37,13,16,2,87,94,27,1,0,2,0,0,0,52,0,2.0,3.0,2.0,0.0,6.0,1.0,4.0,0.0,3.0,35.29598431723341,1.0
2450---2516854,9,31,23,2,10,4,9,27,62,28,37,18,12,18,15,13,5,12,2,63,6,16,0,98,83,45,0,0,0,0,0,0,30,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,19.601232511389203,1.0
2450---2516859,32,29,22,2,7,11,13,34,20,21,21,12,15,19,11,26,10,13,11,83,18,20,0,67,54,45,0,0,0,0,0,0,49,0,4.0,5.0,2.0,0.0,9.0,2.0,7.0,2.0,2.0,22.722524926553277,1.0
2450---2516871,7,20,7,3,8,6,8,33,37,39,27,12,12,28,19,24,21,14,15,34,10,17,0,78,78,59,0,0,0,0,0,0,59,0,6.0,7.0,2.0,0.0,14.0,1.0,5.0,6.0,4.0,28.322815463822746,1.0
2450---2516880,19,25,30,1,3,2,17,36,53,31,22,7,22,20,25,11,15,18,4,74,6,6,0,106,60,67,1,0,0,0,0,0,44,0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,26.55371501038332,0.0
2450---2516887,7,25,12,2,10,3,8,28,30,33,39,9,15,15,10,15,15,4,4,44,14,15,0,66,81,40,1,1,1,0,0,0,34,0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,31.786266028831022,0.0
2450---2516898,21,33,30,2,6,4,6,24,35,36,37,2,24,37,19,19,13,8,6,84,21,12,1,65,75,80,1,0,0,0,0,0,40,0,3.0,3.0,0.0,0.0,6.0,0.0,1.0,2.0,3.0,37.71143763168126,0.0
2450---2516907,8,32,27,4,10,6,6,19,42,40,27,16,14,22,19,12,13,10,10,67,17,20,1,67,83,55,2,0,0,0,0,0,35,0,2.0,4.0,4.0,0.0,9.0,1.0,3.0,3.0,4.0,31.454588100138068,3.0
2450---2516912,14,25,16,4,8,7,18,40,50,43,26,15,16,27,9,18,11,12,6,55,37,19,0,108,84,52,1,2,0,0,0,0,41,0,1.0,5.0,0.0,0.0,5.0,1.0,3.0,1.0,2.0,25.812112464577496,0.0
2450---2516925,17,30,16,2,5,7,10,29,62,30,27,11,8,17,24,18,15,12,17,63,6,14,1,101,68,49,0,0,0,0,0,0,45,0,5.0,11.0,1.0,0.0,16.0,1.0,9.0,2.0,6.0,26.97810925115605,1.0
2450---2516929,7,21,12,4,4,4,13,33,57,38,17,8,23,19,21,18,28,26,7,40,8,12,2,103,63,63,0,1,0,0,0,0,72,0,3.0,4.0,0.0,0.0,6.0,1.0,2.0,1.0,4.0,35.587538330640015,0.0
2450---2516944,10,31,26,2,6,7,10,40,53,34,31,25,10,20,13,17,24,10,9,67,6,15,0,103,90,43,0,0,0,0,0,0,51,0,3.0,5.0,1.0,0.0,8.0,1.0,3.0,5.0,1.0,25.162487673277596,1.0
2450---2516950,22,26,17,3,8,4,15,25,27,42,28,11,16,26,15,20,11,6,5,65,24,15,3,67,81,57,0,1,0,0,0,0,37,0,1.0,3.0,1.0,0.0,5.0,0.0,2.0,1.0,2.0,27.872943609700958,1.0
2450---2516962,8,26,39,2,8,5,9,34,68,18,43,21,12,21,29,19,25,27,9,73,7,15,1,111,82,62,2,0,0,2,0,0,71,0,3.0,5.0,1.0,1.0,7.0,1.0,3.0,3.0,3.0,24.95701571065635,0.0
2450---2516964,4,16,7,7,0,2,9,18,17,49,15,6,14,14,2,20,10,5,6,27,23,9,1,44,70,30,0,0,0,0,0,0,35,0,1.0,5.0,0.0,0.0,4.0,2.0,2.0,3.0,1.0,24.28593553245968,0.0
2450---2516980,10,19,21,5,4,4,22,23,42,42,17,7,12,16,18,23,20,20,7,50,14,13,1,87,66,46,0,0,0,0,0,0,63,0,2.0,4.0,1.0,0.0,7.0,0.0,2.0,2.0,3.0,27.396241222891724,1.0
2450---2516990,17,35,5,1,8,3,16,31,31,30,19,8,11,26,15,18,23,11,8,57,15,12,1,78,57,52,2,0,0,0,0,0,52,0,3.0,5.0,0.0,0.0,5.0,3.0,1.0,7.0,0.0,25.906721817494546,0.0
2450---2516998,35,33,28,2,9,5,22,37,55,21,61,18,20,23,18,23,14,21,12,96,14,16,1,114,100,61,0,0,0,0,0,0,58,0,1.0,9.0,2.0,2.0,9.0,1.0,3.0,4.0,5.0,30.042943429484325,2.0
2450---2517001,15,13,3,2,6,2,11,22,52,44,33,12,13,12,11,33,9,13,10,31,8,10,0,85,89,36,1,1,0,0,0,0,55,0,6.0,4.0,0.0,1.0,9.0,0.0,3.0,3.0,4.0,33.20056755554506,0.0
2450---2517015,37,31,11,4,8,1,16,16,46,23,20,2,21,33,26,16,16,15,9,79,16,13,4,78,45,80,2,1,0,0,0,0,47,0,1.0,7.0,1.0,0.0,9.0,0.0,6.0,1.0,2.0,24.80829406851495,1.0
2450---2517026,16,26,8,6,9,3,9,23,42,33,24,6,14,12,10,16,12,8,8,50,7,18,3,74,63,36,1,0,0,0,0,1,36,0,3.0,4.0,1.0,0.0,7.0,1.0,2.0,1.0,5.0,34.12185069241975,1.0
2450---2517032,21,37,22,0,3,2,23,53,43,22,47,17,20,45,17,28,26,11,4,80,4,5,1,119,86,82,1,0,0,0,0,0,65,0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,23.674438530749097,0.0
2450---2517042,5,16,9,0,9,1,6,32,40,30,31,10,4,9,5,13,17,11,6,30,6,10,1,78,71,18,2,0,0,0,0,0,41,0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,25.29174112642656,1.0
2451---2516747,16,33,16,2,5,0,17,18,16,41,23,4,18,19,10,18,15,4,3,65,18,7,1,51,68,47,0,0,0,0,0,0,37,0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,21.303293345537288,1.0
2451---2516752,16,24,10,5,9,4,7,24,30,34,26,7,4,18,25,20,8,9,2,50,27,18,1,61,67,47,1,0,0,0,0,0,37,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,38.59294168566987,0.0
2451---2516765,12,31,8,3,7,3,7,32,25,22,22,5,17,21,5,14,19,9,3,51,13,13,2,64,49,43,0,0,0,0,0,0,42,0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,28.039493313820696,0.0
2451---2516774,8,18,7,2,8,8,6,37,30,30,29,13,10,7,11,19,17,8,6,33,7,18,1,73,72,28,1,0,0,1,0,0,44,0,0.0,5.0,1.0,0.0,6.0,0.0,2.0,4.0,0.0,23.635274672713567,1.0
2451---2516783,13,25,16,1,7,2,10,24,39,28,32,4,12,26,7,16,28,8,11,54,20,10,1,73,64,45,0,0,0,0,0,0,52,0,3.0,7.0,1.0,0.0,11.0,0.0,3.0,3.0,5.0,29.842989879149265,1.0
2451---2516784,14,15,7,5,2,4,5,29,18,33,11,5,5,9,4,17,18,4,5,36,10,11,4,52,49,18,0,0,0,0,0,0,39,0,1.0,4.0,0.0,0.0,5.0,0.0,2.0,1.0,2.0,26.676890187512207,0.0
2451---2516801,7,22,10,2,6,0,5,35,27,34,34,16,10,11,8,16,16,10,0,39,7,8,1,67,84,29,0,0,0,0,0,0,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451---2516807,16,20,10,4,8,0,9,31,24,37,24,8,11,15,7,12,8,6,11,46,21,12,5,64,69,33,1,0,0,0,0,0,26,0,2.0,6.0,3.0,0.0,10.0,1.0,5.0,4.0,2.0,30.38358667660198,2.0
2451---2516819,6,12,13,3,3,6,14,31,46,34,12,8,20,17,14,28,25,9,12,31,11,12,2,91,54,51,0,0,0,0,0,0,62,0,3.0,9.0,0.0,0.0,11.0,1.0,1.0,3.0,8.0,33.861222733559195,0.0
2451---2516824,17,22,13,4,8,1,17,31,16,49,28,5,9,12,3,13,11,5,6,52,8,13,0,64,82,24,0,0,0,0,0,0,29,0,1.0,5.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,22.690357257520258,0.0
2451---2516837,8,28,10,1,8,5,8,43,35,34,20,8,11,17,9,8,9,9,5,46,8,14,2,86,62,37,0,0,0,0,0,0,26,0,1.0,4.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,21.001135189239665,0.0
2451---2516845,12,15,11,2,5,1,11,31,28,14,26,5,12,16,12,10,8,13,5,38,14,8,2,70,45,40,0,0,0,0,0,0,31,0,0.0,5.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,25.90561096111105,0.0
2451---2516853,9,24,6,6,4,2,14,28,37,27,15,5,8,14,10,21,10,4,5,39,22,12,2,79,47,32,0,0,0,0,0,0,35,0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,30.408351652119315,0.0
2451---2516864,9,12,7,2,1,3,13,31,29,33,16,8,17,17,4,19,10,11,7,28,16,6,1,73,57,38,0,0,0,0,0,0,40,0,4.0,2.0,1.0,0.0,7.0,0.0,2.0,0.0,5.0,32.23569352959094,1.0
2451---2516871,7,20,7,2,7,3,12,27,39,37,33,8,19,28,12,18,25,10,5,34,9,12,0,78,78,59,2,0,0,0,0,0,53,0,2.0,3.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,25.204735110497893,0.0
2451---2516882,5,19,7,3,5,0,22,29,24,45,34,3,16,15,7,20,14,7,11,31,29,8,6,75,82,38,1,0,0,0,0,0,41,0,2.0,8.0,1.0,0.0,9.0,2.0,5.0,4.0,2.0,23.46184315130196,1.0
2451---2516885,14,17,9,1,5,7,18,19,40,32,21,13,8,8,20,26,25,22,4,40,7,13,1,77,66,36,0,0,0,0,0,0,73,0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,36.255658794044784,0.0
2451---2516892,8,18,6,2,4,5,15,38,52,47,34,19,6,18,13,14,17,8,10,32,17,11,3,105,100,37,0,0,0,1,0,0,39,0,1.0,7.0,2.0,0.0,6.0,4.0,7.0,2.0,1.0,19.445032606277586,1.0
2451---2516909,15,20,12,5,7,0,8,39,45,32,39,6,11,9,9,28,15,8,9,47,10,12,2,92,77,29,0,0,0,0,0,0,51,0,1.0,8.0,0.0,0.0,9.0,0.0,2.0,3.0,4.0,29.439084854423786,0.0
